1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.23691306410351554,0.6392409030020181,0.17061959624855005,0.7058592231565058,0.4694216313082862,0.9021117324362254,0.8952357416503445,0.28498469243599533,0.9679910294673703,0.10677305357213374,0.8175322377542259,0.6302616184490744,0.20145420393433122,0.15780149097877616,0.6124080479072611,0.7875547015850748,0.6775809413541286,0.264205101229966,0.42217917626335,0.7774708036275777,0.029030795432620993,0.08498108324150877,0.32332453241056214,0.7211273168666861,0.13966159446190418,0.43042334094572754,0.7936588300411499,0.0021323608921643977,0.57658965897605,0.660147535826495,0.5274902716375656,0.8435701770321228,0.9315731847757489,0.0930483721424833,0.8920727505859084,0.2692706339571326,0.3860210199673185,0.7541333010831671,0.7697263019159899,0.8005604778675521,0.10411691526460198,0.7526669462605693,0.7481110561500965,0.7553234423663198,0.14528801338121344,0.7404677936332835,0.35491619777007677,0.9965879231854172,0.6776626329066643,0.8249316378234176,0.9464799527558437,0.616749688772455,0.5066109265683929,0.4713690785073449,0.5213010719192435,0.7438740389914856,0.28229059700205894,0.017670305859866176,0.0935991469986398,0.4833384055548777,0.7167566088502036,0.25224497865691475,0.35671480374474684,0.21119759031377572,0.895972025393838,0.8923325246299915,0.812768951283334,0.9898082494404111,0.33163156062473664,0.07342564566042653,0.6538536002104723,0.6209941867902393,0.3440560622882888,0.5593544084337904,0.5247363678661805,0.4014720592000478,0.4435564174754518,0.13165034778975881,0.591429167390482,0.4615552919396999,0.23622128181844126,0.5462809721309716,0.3660140512992395,0.5291729048547288,0.2726457306769625,0.607833826710277,0.0759100831886016,0.34163604339940024,0.7327113801682742,0.08031619311983929,0.6644553645432485,0.8933167084217171,0.8891485602235814,0.5896606055490503,0.9968481405126012,0.9636630232866467,0.15675482275290265,0.6900110305003962,0.39254742765806816,0.8426721096549786
0.6648474786467683,0.6575681997875822,0.6946663876302526,0.6560018425353787,0.6608181415721096,0.863143374170035,0.8862631131238281,0.6680947125704176,0.9340396222135015,0.7011595004193292,0.7716392613388297,0.6021822600825025,0.6683062159112683,0.6265824219226999,0.6177315691904957,0.7245460289409679,0.7090770075998833,0.6834307335221609,0.6542362771118057,0.7349895916918903,0.6418340429012322,0.6430502522063243,0.6457774297645047,0.6793246723689981,0.6420186732993188,0.6157873478145973,0.7869709869875811,0.6673354660482254,0.6704637876885774,0.6557635236712024,0.6699822760504842,0.854134403690761,0.8678452123890675,0.7065016137331618,0.8905162069973612,0.6190236760880188,0.6756257219223081,0.7482125453234608,0.7175216839093493,0.7722633344423995,0.64394786714451,0.7446253198832957,0.7464247675140979,0.7628307382312274,0.6124333335934632,0.7188425941045211,0.6910117085454223,0.9396552400012518,0.6420732554042149,0.8186109343571023,0.9407063002112477,0.6446786717101258,0.6194869980914461,0.6654849138109697,0.626575697668013,0.7102192642736942,0.6129945341414885,0.6593568369730378,0.6394987914062953,0.701282834697934,0.6586694324812392,0.7020949124607145,0.68898223581336,0.6356506919878141,0.8880929599768062,0.8218607913811642,0.8242462427145418,0.9214136109529278,0.6605922004473999,0.6918869030160961,0.6446733882094183,0.6296211286218336,0.6115156818332921,0.6229268835913403,0.6393282638743916,0.6355460584189158,0.6517425309018553,0.6280939736245478,0.6612122866948,0.6789093709449078,0.6775997780232839,0.6541381904625463,0.6087485200895111,0.6200812242490223,0.6613798582287607,0.5758673554255286,0.6083250952365812,0.6909456240077593,0.6894321772016253,0.6348823875832507,0.6350876658360333,0.8821874782220789,0.8377864134543421,0.622172907983919,0.9616187550124401,0.874491004340174,0.6753516580991177,0.6883700653896802,0.6296622759862996,0.840532190134686
0.6031813076288566,0.7367517929383751,0.7520203278292602,0.47834557555763424,0.58408611653253,0.7215990765223951,0.8249513800406847,0.6487466165782383,0.7861448439040772,0.7949922971091153,0.5922443410446497,0.48571136159798656,0.6375778655481705,0.43369589025572497,0.6059580757408829,0.49740701231819356,0.8119001065619507,0.7141863778910055,0.5494886673170473,0.5656075040731625,0.5151374880297904,0.4941055940150968,0.526487022949106,0.5137279828688726,0.526227105965113,0.4110855617465744,0.7401364964652084,0.6300856529540626,0.6296979510746709,0.6185006154579997,0.621138358932428,0.8686381084596183,0.6239960653523816,0.7954483946556048,0.8391489285110617,0.40147458868351527,0.6748724834849122,0.7194226634232282,0.5019934252071678,0.6274381608095506,0.5032746758266474,0.7267174321316101,0.7041749962873568,0.7787561312834685,0.3908027388113522,0.6365645057691866,0.7224635266781997,0.7216919420257524,0.4962538812215844,0.7699743933669486,0.9086106941726204,0.7183376062878958,0.3876354679596029,0.6426894942011133,0.4130260152288595,0.5457203289007476,0.3792444337550931,0.5954353340159173,0.5226212343128966,0.8012898696097556,0.42869508997572087,0.7856305943653369,0.7140103561534383,0.4672870276807379,0.8231316349396948,0.5583806318274248,0.8334753830140941,0.630097173428025,0.5734281329727512,0.7292169312091437,0.6122503694106857,0.659786714330145,0.3882444146342647,0.4305034983203186,0.4903801946144289,0.4734234453907577,0.5657929179280687,0.43340149332400685,0.6135605408725605,0.6686341280945496,0.688726859413629,0.5730527256475879,0.33157253046054014,0.41199303373675256,0.5801723205152512,0.3037108316153789,0.3492664146946873,0.7664519315464111,0.503254879702562,0.4817920477958472,0.49057609132930036,0.8202118860333087,0.6158894429741089,0.4014793412916316,0.8231611317136343,0.5267141974144851,0.6700426979788481,0.691109740569925,0.4628756074846679,0.8371740310181615
0.4785297512416011,0.742308117760261,0.6234768543139101,0.5086114055469197,0.5865162559256634,0.7989132903926082,0.6982670195176688,0.6987512034701753,0.7177155894883788,0.7452749556997512,0.5874859782392958,0.5318844692093899,0.6163054807050824,0.48046875478939355,0.4235971091749562,0.5109715868537927,0.6956701867569399,0.705190968346895,0.5819006976950997,0.5740626164264739,0.5337884940923229,0.5268082175801869,0.5305866748382932,0.5293032990143735,0.5235808977727802,0.44531963671665314,0.6229901585447165,0.5923087444659192,0.5100484139899732,0.511674713986445,0.4646110902933235,0.6955715359000346,0.674860229819423,0.5906588747271372,0.6102965484606692,0.4489146419316075,0.6488081314577023,0.6959213790577373,0.5482224855908684,0.4527230148816761,0.5551172131690809,0.79178307691225,0.5318586342029126,0.7070538236852518,0.42945699033403517,0.666752242309632,0.5349245540981545,0.7783083584973114,0.5223695558630426,0.6337418238086682,0.8549728985364486,0.5007148747651471,0.4787944538350931,0.7321043253146324,0.49389768784636423,0.586042153597509,0.4269488057356146,0.5999769715084479,0.5101625230688203,0.7692042033056835,0.4730717539686462,0.6589536859919928,0.5527553169110903,0.5057953841001422,0.6346235610044931,0.5576367514277731,0.6451065454055346,0.5192261063911204,0.5809814174312469,0.5717337245377363,0.6173929286016235,0.6393995084819717,0.45335000654128843,0.48068086657783793,0.5387283432071223,0.5092626175414648,0.5622406466440197,0.48749379176174895,0.6546203567643718,0.5274025621474417,0.6889179766248232,0.5759849322046877,0.41876555326104375,0.4758769918935133,0.594527833684538,0.4117601141788533,0.4353006235929951,0.8102871763440749,0.5365477081170961,0.5257013389951072,0.5377984575887845,0.7110360225235907,0.5333551072250019,0.46400473280659843,0.8092098170853863,0.5324797054750687,0.61307105809878,0.729474781330083,0.4945537034212924,0.8423714142043033
0.5545579474816644,0.5816432990117529,0.5242915579920477,0.5587420227741777,0.6402444920733971,0.7888161965481477,0.7419536416762155,0.7199847361918258,0.6804321095769159,0.7863469963883618,0.6242278059094344,0.5963821090989149,0.6032852402186386,0.5708278951743039,0.5252498594291214,0.5911785531399381,0.7374571711852754,0.7282038711146798,0.6283277659441654,0.6361122034300906,0.5936866445912606,0.5999616634904626,0.602985800889751,0.5995276447735214,0.585128901421506,0.5359124426967434,0.5594118242893091,0.6360526701828044,0.5862077509581924,0.5685389572147691,0.5539282760124563,0.5525479301453764,0.6340683229885836,0.6332170958326115,0.6811108528658635,0.5407202366003585,0.5895122900608059,0.6995481323622539,0.5837270346982288,0.5311474965384618,0.5920264277002655,0.7194216278630793,0.5829498107465241,0.7286413887246688,0.5206208535251136,0.6944622287547048,0.6058073276571728,0.7944997038278591,0.5781082925467704,0.5495930684015293,0.812082666895519,0.5689757988052992,0.5513096710922661,0.7621235619230263,0.5570612712950236,0.6180643083317829,0.5130064758481766,0.6464495175091849,0.5910654159499467,0.7374048016944058,0.5516403913023165,0.6951127322673177,0.6113354269098354,0.5910389505852237,0.560757913424001,0.613957995321918,0.6822601157063234,0.5959077340389302,0.641253240077227,0.6265455579088768,0.509451968713224,0.661749981224943,0.5227062894386473,0.5412582177127949,0.5773103346362127,0.5815105505476331,0.6176709073849612,0.5670943055094323,0.6465499419665747,0.6045549719158598,0.6728325494546881,0.6196678936861608,0.5092490246684769,0.5393038725944084,0.6519566361859673,0.4908528434984458,0.5164830523543957,0.6891552687090187,0.6106125137229745,0.5764874935799892,0.6071492327775211,0.6047001242705942,0.5896216120388865,0.5479911392595036,0.6357134149448092,0.6039140371572737,0.4930082875037923,0.6502444250488927,0.5603384512484825,0.6922633006519953
0.5848402653865534,0.5898365897139458,0.5617819135724893,0.578654740637528,0.6041375362986123,0.6858981464687716,0.669439852869196,0.6258345026583345,0.5883648370188981,0.7507713978797499,0.5353449046160536,0.6013416552720822,0.5164587678384517,0.5744739920877374,0.5463223987902739,0.5932291835286237,0.7243224499177573,0.6083470023275916,0.6290214091730807,0.6902210153856421,0.6041251274181314,0.6066564863425068,0.5661427018637314,0.6037521160823273,0.599901383077143,0.562358956061472,0.5759711704619639,0.5858584914517855,0.5943589016686508,0.5803108517786236,0.5619963155139172,0.5641703906730521,0.6880315725716841,0.5466348079456145,0.6777032026990583,0.5633538550271466,0.6125040039439239,0.5769145502999333,0.6128325486120901,0.5538138200747986,0.5991265038814602,0.6817909532075225,0.59295882190817,0.7361574962011488,0.5376271239740493,0.5749034107227933,0.5826265576773231,0.7171122562494269,0.5974679458070742,0.5668650020541856,0.7444867003245681,0.5835256445088038,0.5653100126398635,0.6450165365105475,0.5806923076910949,0.5342861154777424,0.5483003579034148,0.6632142835477104,0.588947160272173,0.7030152411535876,0.5789682065064663,0.7083199368660317,0.627139078273651,0.5904995027014833,0.5740085708239184,0.6224134548414946,0.6424179001319757,0.6113994949243334,0.606829348746644,0.6558236894409317,0.5407211206576819,0.7000298172742767,0.5366555617229106,0.5592205229038312,0.5920188930211673,0.5827858340594614,0.5791512802144115,0.5838972916136289,0.5502827398663803,0.6623557387370409,0.7115324773788345,0.5628490419689716,0.533362003214189,0.5610155848431574,0.6876153233056022,0.5364918980619195,0.5392660872985094,0.6284518474244494,0.6660539168638335,0.5984520993267274,0.6418919530185964,0.5407923789823696,0.6069942326398762,0.5545888527245026,0.5612216254173229,0.6047583490998008,0.5193796365666191,0.5653818184255417,0.5747747061468533,0.5915742361018695
0.5969722198954673,0.6252853125030292,0.5874444297728161,0.6169877935052859,0.6026189394204994,0.6599216367275578,0.6032205697576655,0.5946644738545532,0.6238716712023812,0.7748290622688073,0.570946278981254,0.6178406271579854,0.5621149848781829,0.6116622012522106,0.570031224298332,0.6181880530596023,0.7125915068909549,0.5767458888773497,0.6654717306339933,0.6221946113844015,0.5854839030671816,0.5927195332951887,0.6009575421879135,0.5872761813965842,0.6363368888535171,0.5826716890032027,0.611826125038228,0.6145821635648557,0.6154230730176736,0.6231057014471671,0.5908055716792014,0.586224957087688,0.7045791699862523,0.5825743463941035,0.6846324016060211,0.5905203466688647,0.6628638106617083,0.5992386719991981,0.6617321347532212,0.5891351651386144,0.6366357267634997,0.7114187934999447,0.6214729714443807,0.757701144831919,0.5800531815991944,0.596576278735081,0.6069474206909924,0.6737480454368014,0.6203775957313162,0.6057523406677227,0.671984902475116,0.6265852106948647,0.5994976895169347,0.6368362973336558,0.6100347573795657,0.5724430778010148,0.5871299218695925,0.584887389903386,0.6289210239085462,0.6038349821804213,0.6054414613497936,0.7358560244775717,0.6263940340068725,0.6137649636147562,0.6088473655419089,0.65938752867259,0.6505298693932773,0.6467965486894806,0.5454822161843643,0.6862856294938461,0.5742127367664349,0.7080191516819773,0.5782460628207381,0.6009251351309389,0.625592286858131,0.6217358025394699,0.6152724391260231,0.5965988538618429,0.577583728275817,0.6270359747480251,0.7129886814147701,0.582858243416273,0.5723458474397256,0.598321848656136,0.7107425825714816,0.5554615918790468,0.5764707553201752,0.6005505310539946,0.6646223278373021,0.6147269205064938,0.6750854487018475,0.5809479992968112,0.6347931056553472,0.600986362241454,0.5967502560257172,0.5511356884298354,0.5603456054517917,0.5992217967684118,0.6164396262306898,0.6139451072196798
0.5915039667380279,0.6325007348370679,0.5625478510290807,0.6468349123647401,0.6170304008926798,0.6653572849239905,0.6255747894877763,0.5789618928037322,0.6458923359334947,0.6924475497931368,0.5540312864652471,0.5955293795818423,0.5507787349817977,0.6540942231872261,0.5681057899912151,0.6142249300859579,0.6522822811593019,0.5535545607702683,0.5850140052185602,0.5627941290631683,0.5675627939618375,0.5694865633998655,0.60986507128537,0.5704758759178669,0.6663395722506633,0.5691433742734573,0.652215782471069,0.5853457985805689,0.6016445885792407,0.6418723484294777,0.5736767841800657,0.5835940165045909,0.6899476786987679,0.5637720000725865,0.7193703653016107,0.571716182863997,0.6500876422319791,0.5817480763045526,0.6881991785706058,0.5680497463628368,0.648023936185397,0.7313920275854024,0.6259231778798025,0.7044086609268486,0.5599665994159593,0.5879048242667062,0.5367376102932678,0.6998703160026105,0.5674726348427561,0.6025117234943974,0.6053881687107907,0.6693953519735932,0.581457052401216,0.6635739487452094,0.646659181919722,0.5573733635487463,0.569929143731179,0.5802771745015947,0.6455317632519527,0.5384445496234389,0.6306313359279465,0.66988225838169,0.6397782259759239,0.5719054398592983,0.5801768684730831,0.583151191138837,0.6485623965089318,0.6547229791188789,0.5421566872168804,0.6091925874757016,0.5645330039172289,0.6854135322053186,0.5702117500556113,0.6122566037796349,0.6172075977198883,0.6310781757639478,0.6417869668692374,0.5818258423662929,0.5723286261144918,0.6174666576825308,0.7254274303653143,0.5682993506008183,0.5640421537655057,0.5721662068122255,0.6268822267034081,0.5510704867713082,0.5587806106496125,0.5618552043372865,0.6683314803019155,0.5933205252770035,0.6542421009828248,0.5547644607869424,0.5968764073451701,0.6265390950162849,0.5762539410357571,0.549922243759936,0.5402758405317807,0.5847453365548416,0.6558225962339823,0.5595279218595833
0.6006358774963095,0.5745563647895394,0.5782861929619698,0.64884177988132,0.6092792973403283,0.6512292565606014,0.5969613752328262,0.587592928571098,0.6018535574914343,0.6635628306810493,0.5681220264800443,0.6101660822184238,0.563927375141474,0.6206431221234991,0.5689402745810799,0.5674810601965999,0.6701495000318288,0.5670313839796809,0.5954536942514946,0.5728468103918423,0.5816679434733317,0.590984777364479,0.6088647902939645,0.5676948914059453,0.595111728131189,0.5822699018344831,0.671140685454023,0.6058424149296451,0.5832515087608869,0.5884082531589874,0.5811414427703507,0.5794636144131087,0.6117088340138277,0.5764935183682868,0.7341139425937099,0.5781022296517523,0.6110150419777434,0.5939256150417641,0.7183589477043811,0.5777572145072982,0.5773238024332845,0.670292856607474,0.5774394624196374,0.7148449306353678,0.5722873099028173,0.598446320046112,0.550501182440071,0.6196752707995942,0.5866788240914744,0.6331809782981296,0.6089590867877243,0.6636240829390171,0.5902647171087931,0.6152738137312163,0.6419438966877957,0.5695546965421927,0.5716712606491454,0.5778837752904327,0.6384516808089937,0.5575984308627459,0.6688172993894309,0.6235928563610892,0.5966277123868566,0.5802862982902397,0.5848018469506638,0.6008953961717098,0.5885539785016245,0.641315366379606,0.5563530565022711,0.5464249672283662,0.5725538616385036,0.6697337881456316,0.5787771911138092,0.5836437012918417,0.569709723813261,0.5887352990418594,0.6089212281461048,0.5933832884021247,0.5824057756241128,0.5596903053252884,0.7131644848877218,0.5767202896302545,0.57501457785133,0.581756741208264,0.5915792777794844,0.562353448837679,0.568159186338759,0.560510091136805,0.6741814047280228,0.5948211350035936,0.631148405838632,0.5735786743254105,0.6016639754570031,0.6362032291022431,0.5919559699349318,0.5518267205214548,0.5514598976031002,0.591999242659593,0.6160213975335715,0.5697832560789623
0.6289734023315716,0.6007440808477594,0.5972252102335559,0.6673879396966359,0.6365454211677032,0.5997954628204824,0.6181475922839068,0.612977233852945,0.6124236673612858,0.6494425354829396,0.5875458110798915,0.6434396527982561,0.5931769276926393,0.6375086621228775,0.5922518011278495,0.6021714460419996,0.6933468262551905,0.5893340720673549,0.6140642469379375,0.5938178677435192,0.6060233870640629,0.6038379062692784,0.5849752422263835,0.6024856699024778,0.6186370298963145,0.5981700957720243,0.6374913676082555,0.6399132502934861,0.5979642773750957,0.6029288011963186,0.6046803878481857,0.6136180886672674,0.5863773445491577,0.5984362235002321,0.6837921526061436,0.609677531913254,0.6162252714039846,0.6183993728881132,0.7144231353915453,0.6059570909028349,0.6063957484763766,0.6158618208372093,0.6053975277566761,0.6786417494142124,0.5977371559879157,0.6141783558385934,0.586339643715483,0.5920242322037496,0.6116960266951517,0.5802873883032407,0.5544778485456024,0.6785744199421099,0.6055381004076195,0.5964039083355157,0.5981748411770397,0.5941167521443986,0.5953918774946255,0.6077198571937104,0.6700944354575906,0.5754299434007145,0.6798667791645491,0.594942528820707,0.6063069833454806,0.6068229948736106,0.6101995800355641,0.6124454088581158,0.6126973941413317,0.6214602185831791,0.5765743914236111,0.571414946616849,0.587020815827213,0.6601870729788846,0.6005028651114074,0.6005694392096886,0.6039416358311608,0.6128856319412823,0.603078799696917,0.6176105883707794,0.596404182822437,0.5827587736120303,0.7322150217464413,0.6048968688179972,0.5925410823421277,0.603455095129511,0.6157377582656897,0.5845261137981863,0.5967221802185685,0.5918028475666578,0.6576690795226903,0.6103882824236387,0.6366665362626523,0.5998961951674415,0.6191946327033241,0.6621723139890708,0.6054646995209344,0.5842942287088914,0.586673124147656,0.6083449574485283,0.6138477606638149,0.5850939874661755
